number,id,CODE,name,province,state,long,lat,dc,type,lastUpdate,sa3,sa3name,sa4,sa4name,region
301,urn:australiapost.com.au:postcode:822_MANINGRIDA,822,MANINGRIDA,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20021,urn:australiapost.com.au:postcode:822_MARANUNGA,822,MARANUNGA,urn:iso:std:iso:3166:-2:AU-NT,NT,130.7085705,-13.70834554,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20022,urn:australiapost.com.au:postcode:822_MARGARETRIVER,822,MARGARET RIVER,urn:iso:std:iso:3166:-2:AU-NT,NT,131.3574052,-13.19932137,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
302,urn:australiapost.com.au:postcode:822_MCMINNSLAGOON,822,MCMINNS LAGOON,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20023,urn:australiapost.com.au:postcode:822_MICKETTCREEK,822,MICKETT CREEK,urn:iso:std:iso:3166:-2:AU-NT,NT,130.951697,-12.379529,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
303,urn:australiapost.com.au:postcode:822_MIDDLEPOINT,822,MIDDLE POINT,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20024,urn:australiapost.com.au:postcode:822_MILINGIMBI,822,MILINGIMBI,urn:iso:std:iso:3166:-2:AU-NT,NT,134.9172943,-12.10344037,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
305,urn:australiapost.com.au:postcode:822_MILLWOOD,822,MILLWOOD,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20025,urn:australiapost.com.au:postcode:822_MILYAKBURRA,822,MILYAKBURRA,urn:iso:std:iso:3166:-2:AU-NT,NT,136.202001,-13.77934879,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20026,urn:australiapost.com.au:postcode:822_MINJILANG,822,MINJILANG,urn:iso:std:iso:3166:-2:AU-NT,NT,132.5724813,-11.14470594,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20027,urn:australiapost.com.au:postcode:822_MOUNTBUNDEY,822,MOUNT BUNDEY,urn:iso:std:iso:3166:-2:AU-NT,NT,131.751956,-13.02955913,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20028,urn:australiapost.com.au:postcode:822_MURRUMUJUK,822,MURRUMUJUK,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0779057,-12.29096291,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20029,urn:australiapost.com.au:postcode:822_NAUIYU,822,NAUIYU,urn:iso:std:iso:3166:-2:AU-NT,NT,130.7310542,-13.72157548,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20030,urn:australiapost.com.au:postcode:822_NEMARLUK,822,NEMARLUK,urn:iso:std:iso:3166:-2:AU-NT,NT,130.4543865,-14.62289167,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20031,urn:australiapost.com.au:postcode:822_NGANMARRIYANGA,822,NGANMARRIYANGA,urn:iso:std:iso:3166:-2:AU-NT,NT,129.8834932,-14.33497868,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
307,urn:australiapost.com.au:postcode:822_NGUIU,822,NGUIU,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20032,urn:australiapost.com.au:postcode:822_NUMBULWAR,822,NUMBULWAR,urn:iso:std:iso:3166:-2:AU-NT,NT,135.727696,-14.28113146,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20033,urn:australiapost.com.au:postcode:822_NUMBURINDI,822,NUMBURINDI,urn:iso:std:iso:3166:-2:AU-NT,NT,135.7946389,-13.95994028,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
308,urn:australiapost.com.au:postcode:822_OENPELLI,822,OENPELLI,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20034,urn:australiapost.com.au:postcode:822_PEPPIMENARTI,822,PEPPIMENARTI,urn:iso:std:iso:3166:-2:AU-NT,NT,130.082796,-14.1456977,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20035,urn:australiapost.com.au:postcode:822_PIRLANGIMPI,822,PIRLANGIMPI,urn:iso:std:iso:3166:-2:AU-NT,NT,130.4214678,-11.39026066,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
309,urn:australiapost.com.au:postcode:822_POINTSTEPHENS,822,POINT STEPHENS,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20036,urn:australiapost.com.au:postcode:822_POINTSTUART,822,POINT STUART,urn:iso:std:iso:3166:-2:AU-NT,NT,131.8321645,-12.54034189,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
310,urn:australiapost.com.au:postcode:822_PULARUMPI,822,PULARUMPI,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
311,urn:australiapost.com.au:postcode:822_PULUMPA,822,PULUMPA,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20037,urn:australiapost.com.au:postcode:822_RAKULA,822,RAKULA,urn:iso:std:iso:3166:-2:AU-NT,NT,130.3707089,-13.05159634,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20038,urn:australiapost.com.au:postcode:822_RAMINGINING,822,RAMINGINING,urn:iso:std:iso:3166:-2:AU-NT,NT,134.9259152,-12.32899612,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20039,urn:australiapost.com.au:postcode:822_ROBINFALLS,822,ROBIN FALLS,urn:iso:std:iso:3166:-2:AU-NT,NT,131.1214742,-13.38650542,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20040,urn:australiapost.com.au:postcode:822_RUMJUNGLE,822,RUM JUNGLE,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0198663,-12.99988524,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20041,urn:australiapost.com.au:postcode:822_SANDPALMSROADHOUSE,822,SANDPALMS ROADHOUSE,urn:iso:std:iso:3166:-2:AU-NT,NT,133.3848319,-12.9305044,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
313,urn:australiapost.com.au:postcode:822_SOUTHPORT,822,SOUTHPORT,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20042,urn:australiapost.com.au:postcode:822_STAPLETON,822,STAPLETON,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0258358,-13.18414806,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20043,urn:australiapost.com.au:postcode:822_THAMARRURR,822,THAMARRURR,urn:iso:std:iso:3166:-2:AU-NT,NT,129.6399677,-14.20132457,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20044,urn:australiapost.com.au:postcode:822_TIPPERARY,822,TIPPERARY,urn:iso:std:iso:3166:-2:AU-NT,NT,130.619275,-14.03882235,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20045,urn:australiapost.com.au:postcode:822_TIVENDALE,822,TIVENDALE,urn:iso:std:iso:3166:-2:AU-NT,NT,130.9502272,-12.46528731,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20046,urn:australiapost.com.au:postcode:822_TIWIISLANDS,822,TIWI ISLANDS,urn:iso:std:iso:3166:-2:AU-NT,NT,131.1875059,-11.51399925,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20047,urn:australiapost.com.au:postcode:822_TORTILLAFLATS,822,TORTILLA FLATS,urn:iso:std:iso:3166:-2:AU-NT,NT,131.1778852,-13.08686447,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20048,urn:australiapost.com.au:postcode:822_TUMBLINGWATERS,822,TUMBLING WATERS,urn:iso:std:iso:3166:-2:AU-NT,NT,130.9609622,-12.75687265,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
315,urn:australiapost.com.au:postcode:822_UMBAKUMBA,822,UMBAKUMBA,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20049,urn:australiapost.com.au:postcode:822_VERNONISLANDS,822,VERNON ISLANDS,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0936969,-12.05953061,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
316,urn:australiapost.com.au:postcode:822_VIRGINIA,822,VIRGINIA,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
317,urn:australiapost.com.au:postcode:822_WADEYE,822,WADEYE,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
318,urn:australiapost.com.au:postcode:822_WAGAITBEACH,822,WAGAIT BEACH,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20050,urn:australiapost.com.au:postcode:822_WAKWAK,822,WAK WAK,urn:iso:std:iso:3166:-2:AU-NT,NT,131.236971,-12.66325075,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20051,urn:australiapost.com.au:postcode:822_WARRUWI,822,WARRUWI,urn:iso:std:iso:3166:-2:AU-NT,NT,133.3782542,-11.65786276,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
319,urn:australiapost.com.au:postcode:822_WEDDELL,822,WEDDELL,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20052,urn:australiapost.com.au:postcode:822_WESTARNHEM,822,WEST ARNHEM,urn:iso:std:iso:3166:-2:AU-NT,NT,133.6471255,-12.25508592,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20053,urn:australiapost.com.au:postcode:822_WICKHAM,822,WICKHAM,urn:iso:std:iso:3166:-2:AU-NT,NT,130.9100115,-12.54731927,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
320,urn:australiapost.com.au:postcode:822_WINNELLIE,822,WINNELLIE,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20054,urn:australiapost.com.au:postcode:822_WISHART,822,WISHART,urn:iso:std:iso:3166:-2:AU-NT,NT,130.9321025,-12.45712713,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
321,urn:australiapost.com.au:postcode:822_WOOLANING,822,WOOLANING,urn:iso:std:iso:3166:-2:AU-NT,NT,136.947051,-13.643283,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20055,urn:australiapost.com.au:postcode:822_WURRUMIYANGA,822,WURRUMIYANGA,urn:iso:std:iso:3166:-2:AU-NT,NT,130.6254299,-11.75841975,Northern Territory Country 1,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
322,urn:australiapost.com.au:postcode:828_BERRIMAH,828,BERRIMAH,urn:iso:std:iso:3166:-2:AU-NT,NT,130.932068,-12.432024,,,2020-02-06,70102,Darwin Suburbs,701,Darwin,R1
323,urn:australiapost.com.au:postcode:828_KNUCKEYLAGOON,828,KNUCKEY LAGOON,urn:iso:std:iso:3166:-2:AU-NT,NT,130.932068,-12.432024,,,2020-02-06,70102,Darwin Suburbs,701,Darwin,R1
20056,urn:australiapost.com.au:postcode:829_PINELANDS,829,PINELANDS,urn:iso:std:iso:3166:-2:AU-NT,NT,130.9597671,-12.45763297,Northern Territory Country 1,Delivery Area,2020-02-06,70104,Palmerston,701,Darwin,R1
20057,urn:australiapost.com.au:postcode:830_ARCHER,830,ARCHER,urn:iso:std:iso:3166:-2:AU-NT,NT,130.9580765,-12.52139649,Northern Territory Country 1,Delivery Area,2020-02-06,70104,Palmerston,701,Darwin,R1
326,urn:australiapost.com.au:postcode:830_DRIVER,830,DRIVER,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
327,urn:australiapost.com.au:postcode:830_DURACK,830,DURACK,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
328,urn:australiapost.com.au:postcode:830_FARRAR,830,FARRAR,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
329,urn:australiapost.com.au:postcode:830_GRAY,830,GRAY,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
330,urn:australiapost.com.au:postcode:830_MARLOWLAGOON,830,MARLOW LAGOON,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
331,urn:australiapost.com.au:postcode:830_MOULDEN,830,MOULDEN,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
332,urn:australiapost.com.au:postcode:830_PALMERSTON,830,PALMERSTON,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
333,urn:australiapost.com.au:postcode:830_SHOALBAY,830,SHOAL BAY,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
334,urn:australiapost.com.au:postcode:830_WOODROFFE,830,WOODROFFE,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
335,urn:australiapost.com.au:postcode:830_YARRAWONGA,830,YARRAWONGA,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-02-06,70104,Palmerston,701,Darwin,R1
336,urn:australiapost.com.au:postcode:831_PALMERSTON,831,PALMERSTON,urn:iso:std:iso:3166:-2:AU-NT,NT,130.974879,-12.475071,,,2020-03-25,70104,Palmerston,701,Darwin,R1
20058,urn:australiapost.com.au:postcode:832_BAKEWELL,832,BAKEWELL,urn:iso:std:iso:3166:-2:AU-NT,NT,130.9936551,-12.49684676,Northern Territory Country 1,Delivery Area,2020-02-06,70104,Palmerston,701,Darwin,R1
20059,urn:australiapost.com.au:postcode:832_BELLAMACK,832,BELLAMACK,urn:iso:std:iso:3166:-2:AU-NT,NT,130.9830307,-12.51562954,Northern Territory Country 1,Delivery Area,2020-02-06,70104,Palmerston,701,Darwin,R1
339,urn:australiapost.com.au:postcode:832_GUNN,832,GUNN,urn:iso:std:iso:3166:-2:AU-NT,NT,130.957712,-12.502817,,,2020-02-06,70104,Palmerston,701,Darwin,R1
20060,urn:australiapost.com.au:postcode:832_JOHNSTON,832,JOHNSTON,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0063506,-12.49297483,Northern Territory Country 1,Delivery Area,2020-02-06,70104,Palmerston,701,Darwin,R1
340,urn:australiapost.com.au:postcode:832_MITCHELL,832,MITCHELL,urn:iso:std:iso:3166:-2:AU-NT,NT,130.957712,-12.502817,,,2020-02-06,70104,Palmerston,701,Darwin,R1
341,urn:australiapost.com.au:postcode:832_ROSEBERY,832,ROSEBERY,urn:iso:std:iso:3166:-2:AU-NT,NT,130.957712,-12.502817,,,2020-02-06,70104,Palmerston,701,Darwin,R1
342,urn:australiapost.com.au:postcode:832_ROSEBERYHEIGHTS,832,ROSEBERY HEIGHTS,urn:iso:std:iso:3166:-2:AU-NT,NT,130.957712,-12.502817,,,2020-02-06,70104,Palmerston,701,Darwin,R1
20061,urn:australiapost.com.au:postcode:832_ZUCCOLI,832,ZUCCOLI,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0058233,-12.51070433,Northern Territory Country 1,Delivery Area,2020-02-06,70104,Palmerston,701,Darwin,R1
20062,urn:australiapost.com.au:postcode:834_VIRGINIA,834,VIRGINIA,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0234875,-12.54686461,,Delivery Area,2020-03-25,70103,Litchfield,701,Darwin,R1
21821,urn:australiapost.com.au:postcode:835_Coolalinga,835,Coolalinga,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0415,-12.5231,,,2020-02-06,70103,Litchfield,701,Darwin,R1
343,urn:australiapost.com.au:postcode:835_HOWARDSPRINGS,835,HOWARD SPRINGS,urn:iso:std:iso:3166:-2:AU-NT,NT,131.013741,-12.452568,,,2020-02-06,70103,Litchfield,701,Darwin,R1
344,urn:australiapost.com.au:postcode:835_VIRGINIA,835,VIRGINIA,urn:iso:std:iso:3166:-2:AU-NT,NT,131.013741,-12.452568,,,2020-02-06,70103,Litchfield,701,Darwin,R1
345,urn:australiapost.com.au:postcode:836_HERBERT,836,HERBERT,urn:iso:std:iso:3166:-2:AU-NT,NT,131.100668,-12.557754,,,2020-02-06,70103,Litchfield,701,Darwin,R1
20063,urn:australiapost.com.au:postcode:836_HUMPTYDOO,836,HUMPTY DOO,urn:iso:std:iso:3166:-2:AU-NT,NT,131.1272564,-12.58487247,Northern Territory Country 1,Delivery Area,2020-02-06,70103,Litchfield,701,Darwin,R1
347,urn:australiapost.com.au:postcode:837_MANTON,837,MANTON,urn:iso:std:iso:3166:-2:AU-NT,NT,131.016647,-12.704767,,,2020-02-06,70103,Litchfield,701,Darwin,R1
20064,urn:australiapost.com.au:postcode:837_NOONAMAH,837,NOONAMAH,urn:iso:std:iso:3166:-2:AU-NT,NT,131.094044,-12.64187171,Northern Territory Country 4,Delivery Area,2020-02-06,70103,Litchfield,701,Darwin,R1
349,urn:australiapost.com.au:postcode:838_BERRYSPRINGS,838,BERRY SPRINGS,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0067348,-12.71878122,,,2020-03-25,70103,Litchfield,701,Darwin,R1
20065,urn:australiapost.com.au:postcode:839_COOLALINGA,839,COOLALINGA,urn:iso:std:iso:3166:-2:AU-NT,NT,131.0402017,-12.52001124,,Delivery Area,2020-03-25,70103,Litchfield,701,Darwin,R1
350,urn:australiapost.com.au:postcode:840_DUNDEEBEACH,840,DUNDEE BEACH,urn:iso:std:iso:3166:-2:AU-NT,NT,130.3529386,-12.72451307,,,2020-03-25,70203,Daly - Tiwi - West Arnhem,702,Northern Territory - Outback,R1
351,urn:australiapost.com.au:postcode:840_DUNDEEDOWNS,840,DUNDEE DOWNS,urn:iso:std:iso:3166:-2:AU-NT,NT,130.5109414,-12.76554875,,,2020-03-25,70203,Daly - Tiwi - West Arnhem,702,Northern Territory - Outback,R1
352,urn:australiapost.com.au:postcode:840_DUNDEEFOREST,840,DUNDEE FOREST,urn:iso:std:iso:3166:-2:AU-NT,NT,130.4518371,-12.71366907,,,2020-03-25,70203,Daly - Tiwi - West Arnhem,702,Northern Territory - Outback,R1
353,urn:australiapost.com.au:postcode:841_DARWINRIVER,841,DARWIN RIVER,urn:iso:std:iso:3166:-2:AU-NT,NT,130.969862,-12.81922863,,,2020-03-25,70103,Litchfield,701,Darwin,R1
354,urn:australiapost.com.au:postcode:845_BATCHELOR,845,BATCHELOR,urn:iso:std:iso:3166:-2:AU-NT,NT,131.038475,-13.045118,,,2020-02-06,70203,Daly - Tiwi - West Arnhem,702,Northern Territory - Outback,R1
355,urn:australiapost.com.au:postcode:846_ADELAIDERIVER,846,ADELAIDE RIVER,urn:iso:std:iso:3166:-2:AU-NT,NT,131.095002,-13.210299,,,2020-02-06,70203,Daly - Tiwi - West Arnhem,702,Northern Territory - Outback,R1
356,urn:australiapost.com.au:postcode:847_PINECREEK,847,PINE CREEK,urn:iso:std:iso:3166:-2:AU-NT,NT,131.759154,-14.012122,,,2020-02-06,70203,Daly - Tiwi - West Arnhem,702,Northern Territory - Outback,R1
20066,urn:australiapost.com.au:postcode:850_COSSACK,850,COSSACK,urn:iso:std:iso:3166:-2:AU-NT,NT,132.1721041,-14.46369137,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20067,urn:australiapost.com.au:postcode:850_EMUNGALAN,850,EMUNGALAN,urn:iso:std:iso:3166:-2:AU-NT,NT,132.2418315,-14.4161067,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
357,urn:australiapost.com.au:postcode:850_KATHERINE,850,KATHERINE,urn:iso:std:iso:3166:-2:AU-NT,NT,132.365352,-14.195911,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20068,urn:australiapost.com.au:postcode:850_KATHERINEEAST,850,KATHERINE EAST,urn:iso:std:iso:3166:-2:AU-NT,NT,132.2874375,-14.46576308,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20069,urn:australiapost.com.au:postcode:850_KATHERINESOUTH,850,KATHERINE SOUTH,urn:iso:std:iso:3166:-2:AU-NT,NT,132.2598385,-14.48180579,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20070,urn:australiapost.com.au:postcode:850_LANSDOWNE,850,LANSDOWNE,urn:iso:std:iso:3166:-2:AU-NT,NT,132.3888705,-14.43162875,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
358,urn:australiapost.com.au:postcode:851_KATHERINE,851,KATHERINE,urn:iso:std:iso:3166:-2:AU-NT,NT,137.050719,-15.711424,,,2020-03-25,70205,Katherine,702,Northern Territory - Outback,R1
20071,urn:australiapost.com.au:postcode:852_ARNOLD,852,ARNOLD,urn:iso:std:iso:3166:-2:AU-NT,NT,134.3769898,-16.07839,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20072,urn:australiapost.com.au:postcode:852_BAINES,852,BAINES,urn:iso:std:iso:3166:-2:AU-NT,NT,129.4842959,-15.90897497,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20073,urn:australiapost.com.au:postcode:852_BARUNGA,852,BARUNGA,urn:iso:std:iso:3166:-2:AU-NT,NT,132.8673924,-14.52664756,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
360,urn:australiapost.com.au:postcode:852_BESWICK,852,BESWICK,urn:iso:std:iso:3166:-2:AU-NT,NT,137.050719,-15.711424,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20074,urn:australiapost.com.au:postcode:852_BESWICKCREEK,852,BESWICK CREEK,urn:iso:std:iso:3166:-2:AU-NT,NT,133.3001701,-14.43207837,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20075,urn:australiapost.com.au:postcode:852_BINJARI,852,BINJARI,urn:iso:std:iso:3166:-2:AU-NT,NT,132.1841678,-14.5501072,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20076,urn:australiapost.com.au:postcode:852_BIRDUM,852,BIRDUM,urn:iso:std:iso:3166:-2:AU-NT,NT,133.5378622,-16.23196977,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20077,urn:australiapost.com.au:postcode:852_BRADSHAW,852,BRADSHAW,urn:iso:std:iso:3166:-2:AU-NT,NT,130.534439,-15.09737856,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20078,urn:australiapost.com.au:postcode:852_BUCHANAN,852,BUCHANAN,urn:iso:std:iso:3166:-2:AU-NT,NT,129.6208296,-17.80951107,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20079,urn:australiapost.com.au:postcode:852_BULMANWEEMOL,852,BULMAN WEEMOL,urn:iso:std:iso:3166:-2:AU-NT,NT,134.3037985,-13.65022603,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20080,urn:australiapost.com.au:postcode:852_CRESWELL,852,CRESWELL,urn:iso:std:iso:3166:-2:AU-NT,NT,135.8076202,-17.82741422,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20081,urn:australiapost.com.au:postcode:852_DAGURAGU,852,DAGURAGU,urn:iso:std:iso:3166:-2:AU-NT,NT,130.8021087,-17.41926848,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
361,urn:australiapost.com.au:postcode:852_DALYWATERS,852,DALY WATERS,urn:iso:std:iso:3166:-2:AU-NT,NT,137.050719,-15.711424,,,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
20082,urn:australiapost.com.au:postcode:852_DELAMERE,852,DELAMERE,urn:iso:std:iso:3166:-2:AU-NT,NT,131.6691884,-15.4019318,Katherine,Delivery Area,2020-02-06,70205,Katherine,702,Northern Territory - Outback,R1
